debugu6h6e:debugFOhOU,82,1530662789691,"{""rt"": 873, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/cubism/at-wattle-1972-5.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 86539, ""internal_node_id"": ""0.0-4.0-1.16"", ""trial_index"": 40}"
debugu6h6e:debugFOhOU,83,1530662789691,{}
debugu6h6e:debugFOhOU,84,1530662789942,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.17"", ""test_part"": ""fixation"", ""time_elapsed"": 86790, ""key_press"": null, ""trial_index"": 41}"
debugu6h6e:debugFOhOU,85,1530662789942,{}
debugu6h6e:debugFOhOU,86,1530662791874,"{""rt"": 1931, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/abstract/composition-1965.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 88722, ""internal_node_id"": ""0.0-4.0-1.17"", ""trial_index"": 42}"
debugu6h6e:debugFOhOU,87,1530662791874,{}
debugu6h6e:debugFOhOU,88,1530662792127,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.18"", ""test_part"": ""fixation"", ""time_elapsed"": 88975, ""key_press"": null, ""trial_index"": 43}"
debugu6h6e:debugFOhOU,89,1530662792127,{}
debugu6h6e:debugFOhOU,90,1530662794675,"{""rt"": 2547, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/colorFields/carthage-1962.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 91522, ""internal_node_id"": ""0.0-4.0-1.18"", ""trial_index"": 44}"
debugu6h6e:debugFOhOU,91,1530662794675,{}
debugu6h6e:debugFOhOU,92,1530662794927,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.19"", ""test_part"": ""fixation"", ""time_elapsed"": 91775, ""key_press"": null, ""trial_index"": 45}"
debugu6h6e:debugFOhOU,93,1530662794927,{}
debugu6h6e:debugFOhOU,94,1530662796914,"{""rt"": 1985, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/leslie/42toulouse-lautrec-bed.bmp"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 93762, ""internal_node_id"": ""0.0-4.0-1.19"", ""trial_index"": 46}"
debugu6h6e:debugFOhOU,95,1530662796914,{}
debugu6h6e:debugFOhOU,96,1530662797166,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.20"", ""test_part"": ""fixation"", ""time_elapsed"": 94014, ""key_press"": null, ""trial_index"": 47}"
debugu6h6e:debugFOhOU,97,1530662797166,{}
debugu6h6e:debugFOhOU,98,1530662801515,"{""rt"": 4347, ""trial_type"": ""image-button-response"", ""button_pressed"": ""2"", ""stimulus"": ""static/images/impressionism/the-pont-neuf-1902.jpg!PinterestLarge.jpg"", ""button_order"": [""-2"", ""-1"", ""0"", ""1"", ""2""], ""time_elapsed"": 98363, ""internal_node_id"": ""0.0-4.0-1.20"", ""trial_index"": 48}"
debugu6h6e:debugFOhOU,99,1530662801515,{}
debugu6h6e:debugFOhOU,100,1530662801767,"{""rt"": null, ""trial_type"": ""html-keyboard-response"", ""stimulus"": ""<div style=\""font-size:60px;\"">+</div>"", ""internal_node_id"": ""0.0-4.0-0.21"", ""test_part"": ""fixation"", ""time_elapsed"": 98615, ""key_press"": null, ""trial_index"": 49}"
debugu6h6e:debugFOhOU,101,1530662801767,{}
